artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,143293,FALSE,https://api.spotify.com/v1/tracks/77QYwu9caAUEbY8wJiiLSc,77QYwu9caAUEbY8wJiiLSc,FALSE,Surfin' Bird,0,NA,1,track,spotify:track:77QYwu9caAUEbY8wJiiLSc,album,,,https://api.spotify.com/v1/albums/0J50aYbwandzCJXamASs6W,0J50aYbwandzCJXamASs6W,,Surfin' Bird - The Best Of The Trashmen,2011-01-04,day,16,album,spotify:album:0J50aYbwandzCJXamASs6W,https://open.spotify.com/album/0J50aYbwandzCJXamASs6W,USXTN1038955,https://open.spotify.com/track/77QYwu9caAUEbY8wJiiLSc
,,1,215026,FALSE,https://api.spotify.com/v1/tracks/4hgeUQ9R4GQW5OzQEb7UAD,4hgeUQ9R4GQW5OzQEb7UAD,FALSE,You Really Got Me,0,NA,19,track,spotify:track:4hgeUQ9R4GQW5OzQEb7UAD,album,,,https://api.spotify.com/v1/albums/2BBF9fNcfVM9Ef85if0v4L,2BBF9fNcfVM9Ef85if0v4L,,One For The Road,1980-06-04,day,21,album,spotify:album:2BBF9fNcfVM9Ef85if0v4L,https://open.spotify.com/album/2BBF9fNcfVM9Ef85if0v4L,USKO10403070,https://open.spotify.com/track/4hgeUQ9R4GQW5OzQEb7UAD
,,1,173106,FALSE,https://api.spotify.com/v1/tracks/6udkthwgh4IvLMC82rpRa3,6udkthwgh4IvLMC82rpRa3,FALSE,The Shelter of Your Arms,10,https://p.scdn.co/mp3-preview/d39cc39f1a8c4eeafbbe6563b35e98ee1584be59?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:6udkthwgh4IvLMC82rpRa3,album,,,https://api.spotify.com/v1/albums/2GLDjgO2lTU2sMoAEgMPtw,2GLDjgO2lTU2sMoAEgMPtw,,The Essentials: Sammy Davis Jr.,2002,year,12,album,spotify:album:2GLDjgO2lTU2sMoAEgMPtw,https://open.spotify.com/album/2GLDjgO2lTU2sMoAEgMPtw,USRE16300003,https://open.spotify.com/track/6udkthwgh4IvLMC82rpRa3
,,1,168906,FALSE,https://api.spotify.com/v1/tracks/3Mx5QNZQtcCslLqyDV5zfy,3Mx5QNZQtcCslLqyDV5zfy,FALSE,I'm So Proud,0,NA,8,track,spotify:track:3Mx5QNZQtcCslLqyDV5zfy,album,,,https://api.spotify.com/v1/albums/5na5qMbh58m7zr9vccvxWg,5na5qMbh58m7zr9vccvxWg,,The Best Of The Impressions Featuring Curtis Mayfield,1997-01-01,day,23,album,spotify:album:5na5qMbh58m7zr9vccvxWg,https://open.spotify.com/album/5na5qMbh58m7zr9vccvxWg,USMC16311681,https://open.spotify.com/track/3Mx5QNZQtcCslLqyDV5zfy
,,1,167573,FALSE,https://api.spotify.com/v1/tracks/4lvd9RUYyT5BGG1URmeUJz,4lvd9RUYyT5BGG1URmeUJz,FALSE,I Wanna Love Him So Bad,26,https://p.scdn.co/mp3-preview/4c3e8c0faa3c9aa53cf6b022781874c7b862d029?cid=d450383041644584b024ce9752894d1c,7,track,spotify:track:4lvd9RUYyT5BGG1URmeUJz,compilation,,,https://api.spotify.com/v1/albums/05wRON6KWMYqj8Mu2hcsFb,05wRON6KWMYqj8Mu2hcsFb,,The Originals - Classic Hits from the 50's & 60's,2012-03-13,day,18,album,spotify:album:05wRON6KWMYqj8Mu2hcsFb,https://open.spotify.com/album/05wRON6KWMYqj8Mu2hcsFb,USSE60410822,https://open.spotify.com/track/4lvd9RUYyT5BGG1URmeUJz
,,1,121346,FALSE,https://api.spotify.com/v1/tracks/2doNDkhcXbuSFFiWmhoC9O,2doNDkhcXbuSFFiWmhoC9O,FALSE,Chug-A-Lug,12,https://p.scdn.co/mp3-preview/7770e231d77acd348f8da0fb5e255ef99d5673f0?cid=d450383041644584b024ce9752894d1c,3,track,spotify:track:2doNDkhcXbuSFFiWmhoC9O,album,,,https://api.spotify.com/v1/albums/2wgpgDRa0ILoJ5VBqmZerE,2wgpgDRa0ILoJ5VBqmZerE,,King Of The Road,2008-11-17,day,22,album,spotify:album:2wgpgDRa0ILoJ5VBqmZerE,https://open.spotify.com/album/2wgpgDRa0ILoJ5VBqmZerE,USJGN0801106,https://open.spotify.com/track/2doNDkhcXbuSFFiWmhoC9O
,,1,102400,FALSE,https://api.spotify.com/v1/tracks/20iH1uibQIUqNFk3wzG7AG,20iH1uibQIUqNFk3wzG7AG,FALSE,Dang Me,54,https://p.scdn.co/mp3-preview/28fd73cb07e8ef61a900d1a2d8d5eca374142047?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:20iH1uibQIUqNFk3wzG7AG,album,,,https://api.spotify.com/v1/albums/0YrQNGNO0qJNIlpUuk5d7C,0YrQNGNO0qJNIlpUuk5d7C,,Super Hits,1996,year,10,album,spotify:album:0YrQNGNO0qJNIlpUuk5d7C,https://open.spotify.com/album/0YrQNGNO0qJNIlpUuk5d7C,USSM19200039,https://open.spotify.com/track/20iH1uibQIUqNFk3wzG7AG
,,1,136600,FALSE,https://api.spotify.com/v1/tracks/45WsonDrEYoMw4l9LM73aA,45WsonDrEYoMw4l9LM73aA,FALSE,Cotton Candy,14,https://p.scdn.co/mp3-preview/058dd0e818ce1fdc29e1b79d2172be99688321b0?cid=d450383041644584b024ce9752894d1c,16,track,spotify:track:45WsonDrEYoMw4l9LM73aA,album,,,https://api.spotify.com/v1/albums/77aqnbtgFLun1ySHlJyoEI,77aqnbtgFLun1ySHlJyoEI,,Music To Watch Girls By,2000-01-08,day,17,album,spotify:album:77aqnbtgFLun1ySHlJyoEI,https://open.spotify.com/album/77aqnbtgFLun1ySHlJyoEI,USBB19900195,https://open.spotify.com/track/45WsonDrEYoMw4l9LM73aA
,,1,139546,FALSE,https://api.spotify.com/v1/tracks/4OncTbCLRRozq30FZfx2Tc,4OncTbCLRRozq30FZfx2Tc,FALSE,Money (That's What I Want),45,https://p.scdn.co/mp3-preview/6773e707eb335864fddea16f6b4fcc346332d098?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:4OncTbCLRRozq30FZfx2Tc,compilation,,,https://api.spotify.com/v1/albums/2SMBIc9VqCmLvWAd9srlSx,2SMBIc9VqCmLvWAd9srlSx,,The Best of The Kingsmen,2006-01-31,day,26,album,spotify:album:2SMBIc9VqCmLvWAd9srlSx,https://open.spotify.com/album/2SMBIc9VqCmLvWAd9srlSx,USA370544299,https://open.spotify.com/track/4OncTbCLRRozq30FZfx2Tc
,,2,134413,FALSE,https://api.spotify.com/v1/tracks/43bDrMjPotNX8EdQRsS3tb,43bDrMjPotNX8EdQRsS3tb,FALSE,Don't Throw Your Love Away,0,NA,13,track,spotify:track:43bDrMjPotNX8EdQRsS3tb,compilation,,,https://api.spotify.com/v1/albums/1pG9jlW3xxMOLs7qGUWL7l,1pG9jlW3xxMOLs7qGUWL7l,,Memories Volume 1,2009-01-01,day,40,album,spotify:album:1pG9jlW3xxMOLs7qGUWL7l,https://open.spotify.com/album/1pG9jlW3xxMOLs7qGUWL7l,GBAJE6400097,https://open.spotify.com/track/43bDrMjPotNX8EdQRsS3tb
,,1,166257,FALSE,https://api.spotify.com/v1/tracks/7ELCHRPilJ81IlnzM1MLGQ,7ELCHRPilJ81IlnzM1MLGQ,FALSE,Hi-Heel Sneakers,3,https://p.scdn.co/mp3-preview/67a238fa2069a7e42c2ff79f03ddabf05f63722b?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:7ELCHRPilJ81IlnzM1MLGQ,album,,,https://api.spotify.com/v1/albums/5TKwe7yTxlmVvUGUnI28OJ,5TKwe7yTxlmVvUGUnI28OJ,,Hi-Heel Sneakers,2016-01-29,day,12,album,spotify:album:5TKwe7yTxlmVvUGUnI28OJ,https://open.spotify.com/album/5TKwe7yTxlmVvUGUnI28OJ,DEPZ69436562,https://open.spotify.com/track/7ELCHRPilJ81IlnzM1MLGQ
,,1,160976,FALSE,https://api.spotify.com/v1/tracks/31Tu7CYaHMZZ6yQxV1WsEb,31Tu7CYaHMZZ6yQxV1WsEb,FALSE,Do You Love Me,14,https://p.scdn.co/mp3-preview/fa55659e335fa29ff9f38e3099328a21cd93fdbb?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:31Tu7CYaHMZZ6yQxV1WsEb,album,,,https://api.spotify.com/v1/albums/35gBAcbwplKrsg7BPyKsNt,35gBAcbwplKrsg7BPyKsNt,,Glad All Over,2016-01-29,day,11,album,spotify:album:35gBAcbwplKrsg7BPyKsNt,https://open.spotify.com/album/35gBAcbwplKrsg7BPyKsNt,DEPZ69336475,https://open.spotify.com/track/31Tu7CYaHMZZ6yQxV1WsEb
,,1,96386,FALSE,https://api.spotify.com/v1/tracks/6cSqUf2ARYgQDyLShlYxsb,6cSqUf2ARYgQDyLShlYxsb,FALSE,Shangri-La,6,https://p.scdn.co/mp3-preview/fe520219412e93b3115e4caf6447ce8b3f68e753?cid=d450383041644584b024ce9752894d1c,8,track,spotify:track:6cSqUf2ARYgQDyLShlYxsb,compilation,,,https://api.spotify.com/v1/albums/25eXleaMJUAo4Z4OQrIyOI,25eXleaMJUAo4Z4OQrIyOI,,Space Age Jazz Lounge,2009-10-01,day,69,album,spotify:album:25eXleaMJUAo4Z4OQrIyOI,https://open.spotify.com/album/25eXleaMJUAo4Z4OQrIyOI,USA370965451,https://open.spotify.com/track/6cSqUf2ARYgQDyLShlYxsb
,,1,155960,FALSE,https://api.spotify.com/v1/tracks/36ckFm0oicmvX8bWEErIHd,36ckFm0oicmvX8bWEErIHd,FALSE,You Were On My Mind,48,NA,7,track,spotify:track:36ckFm0oicmvX8bWEErIHd,album,,,https://api.spotify.com/v1/albums/6DODxzDGUinwQpWem6HvBc,6DODxzDGUinwQpWem6HvBc,,You Were On My Mind,2010-01-01,day,12,album,spotify:album:6DODxzDGUinwQpWem6HvBc,https://open.spotify.com/album/6DODxzDGUinwQpWem6HvBc,USAM16900849,https://open.spotify.com/track/36ckFm0oicmvX8bWEErIHd
,,1,225426,FALSE,https://api.spotify.com/v1/tracks/5GMw6X6BbCDGO9gApQYRSa,5GMw6X6BbCDGO9gApQYRSa,FALSE,You've Lost That Lovin' Feelin',62,NA,1,track,spotify:track:5GMw6X6BbCDGO9gApQYRSa,compilation,,,https://api.spotify.com/v1/albums/5CFmNamq1ceXn8RFJ9i7p6,5CFmNamq1ceXn8RFJ9i7p6,,The Very Best Of The Righteous Brothers - Unchained Melody,1990,year,12,album,spotify:album:5CFmNamq1ceXn8RFJ9i7p6,https://open.spotify.com/album/5CFmNamq1ceXn8RFJ9i7p6,USPR39609181,https://open.spotify.com/track/5GMw6X6BbCDGO9gApQYRSa
,,1,183120,FALSE,https://api.spotify.com/v1/tracks/0hgWgToJgb7O1tT12YWRCz,0hgWgToJgb7O1tT12YWRCz,FALSE,Downtown,0,NA,3,track,spotify:track:0hgWgToJgb7O1tT12YWRCz,album,,,https://api.spotify.com/v1/albums/4Z05J0oWrBhYR89jcDsju9,4Z05J0oWrBhYR89jcDsju9,,Les Plus Grands Succès De Petula Clark,2006-03-04,day,16,album,spotify:album:4Z05J0oWrBhYR89jcDsju9,https://open.spotify.com/album/4Z05J0oWrBhYR89jcDsju9,FRZ196400510,https://open.spotify.com/track/0hgWgToJgb7O1tT12YWRCz
,,1,134840,FALSE,https://api.spotify.com/v1/tracks/2tUP1fuo8EdOVz3Bw9r7yu,2tUP1fuo8EdOVz3Bw9r7yu,FALSE,Can't You Hear My Heartbeat,44,NA,2,track,spotify:track:2tUP1fuo8EdOVz3Bw9r7yu,album,,,https://api.spotify.com/v1/albums/6TbZXMXvUGFqx3opETEAuW,6TbZXMXvUGFqx3opETEAuW,,Herman's Hermits Retrospective,1966-01-01,day,26,album,spotify:album:6TbZXMXvUGFqx3opETEAuW,https://open.spotify.com/album/6TbZXMXvUGFqx3opETEAuW,USA176490020,https://open.spotify.com/track/2tUP1fuo8EdOVz3Bw9r7yu
,,1,143026,FALSE,https://api.spotify.com/v1/tracks/0DIvlGtdeLS51h7gnud6Zw,0DIvlGtdeLS51h7gnud6Zw,FALSE,Crying In the Chapel,0,NA,4,track,spotify:track:0DIvlGtdeLS51h7gnud6Zw,compilation,,,https://api.spotify.com/v1/albums/6IsYeEEmFve5FbJ4um36S0,6IsYeEEmFve5FbJ4um36S0,,Elvis Ultimate Gospel,2004-03-23,day,25,album,spotify:album:6IsYeEEmFve5FbJ4um36S0,https://open.spotify.com/album/6IsYeEEmFve5FbJ4um36S0,USRC10200346,https://open.spotify.com/track/0DIvlGtdeLS51h7gnud6Zw
,,1,178120,FALSE,https://api.spotify.com/v1/tracks/2wz9T22pzkpKNuaWLBnY28,2wz9T22pzkpKNuaWLBnY28,FALSE,My Girl,0,NA,14,track,spotify:track:2wz9T22pzkpKNuaWLBnY28,compilation,,,https://api.spotify.com/v1/albums/0iv3gV69jA1YY2H0UTy9yF,0iv3gV69jA1YY2H0UTy9yF,,Motown: The Complete No. 1's,2008-01-01,day,202,album,spotify:album:0iv3gV69jA1YY2H0UTy9yF,https://open.spotify.com/album/0iv3gV69jA1YY2H0UTy9yF,USMO10400288,https://open.spotify.com/track/2wz9T22pzkpKNuaWLBnY28
,,1,168240,FALSE,https://api.spotify.com/v1/tracks/11y44ybqKO0N1aCqtemxKo,11y44ybqKO0N1aCqtemxKo,FALSE,"Help Me, Rhonda",0,NA,6,track,spotify:track:11y44ybqKO0N1aCqtemxKo,compilation,,,https://api.spotify.com/v1/albums/7bkb6zpFhVVSp1VrG1Zil8,7bkb6zpFhVVSp1VrG1Zil8,,The Originals,2006-09-05,day,35,album,spotify:album:7bkb6zpFhVVSp1VrG1Zil8,https://open.spotify.com/album/7bkb6zpFhVVSp1VrG1Zil8,USCA28600060,https://open.spotify.com/track/11y44ybqKO0N1aCqtemxKo
,,1,145453,FALSE,https://api.spotify.com/v1/tracks/59woCpyuR3BOYyseQHAAf0,59woCpyuR3BOYyseQHAAf0,FALSE,King Of The Road,0,NA,1,track,spotify:track:59woCpyuR3BOYyseQHAAf0,album,,,https://api.spotify.com/v1/albums/0YrQNGNO0qJNIlpUuk5d7C,0YrQNGNO0qJNIlpUuk5d7C,,Super Hits,1996,year,10,album,spotify:album:0YrQNGNO0qJNIlpUuk5d7C,https://open.spotify.com/album/0YrQNGNO0qJNIlpUuk5d7C,USSM19200038,https://open.spotify.com/track/59woCpyuR3BOYyseQHAAf0
,,1,149533,FALSE,https://api.spotify.com/v1/tracks/5XPwkZ7vNxeidpNLAkwtFp,5XPwkZ7vNxeidpNLAkwtFp,FALSE,"Hold Me, Thrill Me, Kiss Me",56,NA,5,track,spotify:track:5XPwkZ7vNxeidpNLAkwtFp,compilation,,,https://api.spotify.com/v1/albums/2Bw48A6OMSip5lbQW5CaUg,2Bw48A6OMSip5lbQW5CaUg,,The Best Of Mel Carter,1996-01-01,day,10,album,spotify:album:2Bw48A6OMSip5lbQW5CaUg,https://open.spotify.com/album/2Bw48A6OMSip5lbQW5CaUg,USEM39300078,https://open.spotify.com/track/5XPwkZ7vNxeidpNLAkwtFp
,,1,172933,FALSE,https://api.spotify.com/v1/tracks/5yfrc6CGOXxDWx3nGUDcNj,5yfrc6CGOXxDWx3nGUDcNj,FALSE,Stop! In The Name Of Love,0,NA,16,track,spotify:track:5yfrc6CGOXxDWx3nGUDcNj,album,,,https://api.spotify.com/v1/albums/5Z9hrH7aGLMT9s6lNYx2HH,5Z9hrH7aGLMT9s6lNYx2HH,,More Hits By The Supremes - Expanded Edition,1965-07-23,day,52,album,spotify:album:5Z9hrH7aGLMT9s6lNYx2HH,https://open.spotify.com/album/5Z9hrH7aGLMT9s6lNYx2HH,USUM70845718,https://open.spotify.com/track/5yfrc6CGOXxDWx3nGUDcNj
,,1,216266,FALSE,https://api.spotify.com/v1/tracks/1jFhnVoJkcB4lf9tT0rSZS,1jFhnVoJkcB4lf9tT0rSZS,FALSE,Unchained Melody,66,NA,2,track,spotify:track:1jFhnVoJkcB4lf9tT0rSZS,compilation,,,https://api.spotify.com/v1/albums/5CFmNamq1ceXn8RFJ9i7p6,5CFmNamq1ceXn8RFJ9i7p6,,The Very Best Of The Righteous Brothers - Unchained Melody,1990,year,12,album,spotify:album:5CFmNamq1ceXn8RFJ9i7p6,https://open.spotify.com/album/5CFmNamq1ceXn8RFJ9i7p6,USPG16590023,https://open.spotify.com/track/1jFhnVoJkcB4lf9tT0rSZS
,,1,162320,FALSE,https://api.spotify.com/v1/tracks/6Ln9F9lZNMgV5Ht87z9Bd0,6Ln9F9lZNMgV5Ht87z9Bd0,FALSE,I'll Never Find Another You,44,https://p.scdn.co/mp3-preview/373b160a279fbdbd11c0d28ce9c8e614d2721750?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:6Ln9F9lZNMgV5Ht87z9Bd0,compilation,,,https://api.spotify.com/v1/albums/2bhcZbOcrAFH69kD3TLFB0,2bhcZbOcrAFH69kD3TLFB0,,The Ultimate Collection,2007-03-26,day,50,album,spotify:album:2bhcZbOcrAFH69kD3TLFB0,https://open.spotify.com/album/2bhcZbOcrAFH69kD3TLFB0,GBAYE6400203,https://open.spotify.com/track/6Ln9F9lZNMgV5Ht87z9Bd0
,,1,149466,FALSE,https://api.spotify.com/v1/tracks/2HCaIYjkvWSZzaSKUoOh3d,2HCaIYjkvWSZzaSKUoOh3d,FALSE,Mr. Tambourine Man,69,https://p.scdn.co/mp3-preview/fcc4488d79f23177588ae038bff6039bd943c449?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:2HCaIYjkvWSZzaSKUoOh3d,album,,,https://api.spotify.com/v1/albums/0pkrqPjeq9K5KD0hFqAKNa,0pkrqPjeq9K5KD0hFqAKNa,,Mr. Tambourine Man,1965-06-21,day,18,album,spotify:album:0pkrqPjeq9K5KD0hFqAKNa,https://open.spotify.com/album/0pkrqPjeq9K5KD0hFqAKNa,USSM16500019,https://open.spotify.com/track/2HCaIYjkvWSZzaSKUoOh3d
,,1,195000,FALSE,https://api.spotify.com/v1/tracks/3TpkIl4MRTNvuBmtnjOE0Y,3TpkIl4MRTNvuBmtnjOE0Y,FALSE,Cast Your Fate To The Wind,0,NA,2,track,spotify:track:3TpkIl4MRTNvuBmtnjOE0Y,album,,,https://api.spotify.com/v1/albums/2oWpD7nRCaHY00MOYJAC7I,2oWpD7nRCaHY00MOYJAC7I,,Cast Your Fate To The Wind,1995,year,12,album,spotify:album:2oWpD7nRCaHY00MOYJAC7I,https://open.spotify.com/album/2oWpD7nRCaHY00MOYJAC7I,GBAJE6400133,https://open.spotify.com/track/3TpkIl4MRTNvuBmtnjOE0Y
,,1,182053,FALSE,https://api.spotify.com/v1/tracks/5AlVKEK9sr5an4MCkGlI1N,5AlVKEK9sr5an4MCkGlI1N,FALSE,"Yes, I'm Ready",0,NA,1,track,spotify:track:5AlVKEK9sr5an4MCkGlI1N,compilation,,,https://api.spotify.com/v1/albums/6nYpLGn54O9FbbgxuVQ18z,6nYpLGn54O9FbbgxuVQ18z,,Soul Bird - 20 Sensational Sexy Soul Singers,2009-10-15,day,20,album,spotify:album:6nYpLGn54O9FbbgxuVQ18z,https://open.spotify.com/album/6nYpLGn54O9FbbgxuVQ18z,USDEI7604315,https://open.spotify.com/track/5AlVKEK9sr5an4MCkGlI1N
,,1,123706,FALSE,https://api.spotify.com/v1/tracks/5rPn0SUFXMbUDcQRSX3NTP,5rPn0SUFXMbUDcQRSX3NTP,FALSE,What's New Pussycat?,0,NA,3,track,spotify:track:5rPn0SUFXMbUDcQRSX3NTP,compilation,,,https://api.spotify.com/v1/albums/0MvhPm9PhOMMeGGFzQwZ3w,0MvhPm9PhOMMeGGFzQwZ3w,,Reloaded: Greatest Hits,2003-10-14,day,19,album,spotify:album:0MvhPm9PhOMMeGGFzQwZ3w,https://open.spotify.com/album/0MvhPm9PhOMMeGGFzQwZ3w,GBF076520020,https://open.spotify.com/track/5rPn0SUFXMbUDcQRSX3NTP
,,1,216813,FALSE,https://api.spotify.com/v1/tracks/1x95pWB3KeK3evKa1VrW6e,1x95pWB3KeK3evKa1VrW6e,FALSE,Eve Of Destruction,0,NA,1,track,spotify:track:1x95pWB3KeK3evKa1VrW6e,compilation,,,https://api.spotify.com/v1/albums/6smmFpDUzGZnlRCckORkXW,6smmFpDUzGZnlRCckORkXW,,The Best Of,2009-01-01,day,14,album,spotify:album:6smmFpDUzGZnlRCckORkXW,https://open.spotify.com/album/6smmFpDUzGZnlRCckORkXW,USMC16500802,https://open.spotify.com/track/1x95pWB3KeK3evKa1VrW6e
,,1,231800,FALSE,https://api.spotify.com/v1/tracks/0i7O5MtSTXvR4BEY7stpjF,0i7O5MtSTXvR4BEY7stpjF,FALSE,Hang On Sloopy,60,https://p.scdn.co/mp3-preview/04b9c900c70f0e034f9e040e5a9be84edadba6e6?cid=d450383041644584b024ce9752894d1c,2,track,spotify:track:0i7O5MtSTXvR4BEY7stpjF,compilation,,,https://api.spotify.com/v1/albums/17dRh7ma3OpZSdmWc5LT1H,17dRh7ma3OpZSdmWc5LT1H,,Hang On Sloopy: The Best Of The McCoys,1995-06-06,day,22,album,spotify:album:17dRh7ma3OpZSdmWc5LT1H,https://open.spotify.com/album/17dRh7ma3OpZSdmWc5LT1H,USSM16501203,https://open.spotify.com/track/0i7O5MtSTXvR4BEY7stpjF
,,1,140863,FALSE,https://api.spotify.com/v1/tracks/0au0w3wdUbGAd8Pgir1AoY,0au0w3wdUbGAd8Pgir1AoY,FALSE,Red Roses For A Blue Lady,0,NA,6,track,spotify:track:0au0w3wdUbGAd8Pgir1AoY,compilation,,,https://api.spotify.com/v1/albums/7psGIvzDFn4qLssFpzc3du,7psGIvzDFn4qLssFpzc3du,,"Easy Listening Instrumentals, Vol. 1",2011-05-10,day,9,album,spotify:album:7psGIvzDFn4qLssFpzc3du,https://open.spotify.com/album/7psGIvzDFn4qLssFpzc3du,USESK0619841,https://open.spotify.com/track/0au0w3wdUbGAd8Pgir1AoY
,,1,125706,FALSE,https://api.spotify.com/v1/tracks/6v4gV9s0pnwKbmF1yk5knO,6v4gV9s0pnwKbmF1yk5knO,FALSE,Papa's Got A Brand New Bag,5,NA,7,track,spotify:track:6v4gV9s0pnwKbmF1yk5knO,compilation,,,https://api.spotify.com/v1/albums/6MjOv3BeIjmht2ymtRih3s,6MjOv3BeIjmht2ymtRih3s,,20 All-Time Greatest Hits!,1991,year,20,album,spotify:album:6MjOv3BeIjmht2ymtRih3s,https://open.spotify.com/album/6MjOv3BeIjmht2ymtRih3s,USPG16590033,https://open.spotify.com/track/6v4gV9s0pnwKbmF1yk5knO
,,1,162600,FALSE,https://api.spotify.com/v1/tracks/7dQP6ESUYUMYUAnGkdyjXi,7dQP6ESUYUMYUAnGkdyjXi,FALSE,I Know a Place,29,https://p.scdn.co/mp3-preview/f022600c9afbb16f34e0984f4aca442f04c5f1e3?cid=d450383041644584b024ce9752894d1c,9,track,spotify:track:7dQP6ESUYUMYUAnGkdyjXi,compilation,,,https://api.spotify.com/v1/albums/6hBP1ZDOKNjjaPODomhGmN,6hBP1ZDOKNjjaPODomhGmN,,Best Of,1996-04-22,day,20,album,spotify:album:6hBP1ZDOKNjjaPODomhGmN,https://open.spotify.com/album/6hBP1ZDOKNjjaPODomhGmN,FRZ196500310,https://open.spotify.com/track/7dQP6ESUYUMYUAnGkdyjXi
,,1,174306,FALSE,https://api.spotify.com/v1/tracks/2WjW8DjQru6Ic4KvYDqLys,2WjW8DjQru6Ic4KvYDqLys,FALSE,Back In My Arms Again,48,NA,6,track,spotify:track:2WjW8DjQru6Ic4KvYDqLys,album,,,https://api.spotify.com/v1/albums/2maj3yWtoFnr0g7TlNao7A,2maj3yWtoFnr0g7TlNao7A,,More Hits By The Supremes,1965-07-23,day,12,album,spotify:album:2maj3yWtoFnr0g7TlNao7A,https://open.spotify.com/album/2maj3yWtoFnr0g7TlNao7A,USMO10000581,https://open.spotify.com/track/2WjW8DjQru6Ic4KvYDqLys
,,1,166706,FALSE,https://api.spotify.com/v1/tracks/7LOmc0S7XIuMyHJy9F2sPP,7LOmc0S7XIuMyHJy9F2sPP,FALSE,California Girls,0,NA,26,track,spotify:track:7LOmc0S7XIuMyHJy9F2sPP,compilation,,,https://api.spotify.com/v1/albums/1bIaf8B2gvDCCADX2kSHUm,1bIaf8B2gvDCCADX2kSHUm,,Holidays & Hits,2009-10-16,day,55,album,spotify:album:1bIaf8B2gvDCCADX2kSHUm,https://open.spotify.com/album/1bIaf8B2gvDCCADX2kSHUm,USCA20001686,https://open.spotify.com/track/7LOmc0S7XIuMyHJy9F2sPP
,,1,195735,FALSE,https://api.spotify.com/v1/tracks/3qVqB5ztVehRcid7yBhjbP,3qVqB5ztVehRcid7yBhjbP,FALSE,Go Now,0,NA,13,track,spotify:track:3qVqB5ztVehRcid7yBhjbP,compilation,,,https://api.spotify.com/v1/albums/7lRthsfzCKudRMKuhzqUJf,7lRthsfzCKudRMKuhzqUJf,,Super 60s Hits,2011-02-23,day,18,album,spotify:album:7lRthsfzCKudRMKuhzqUJf,https://open.spotify.com/album/7lRthsfzCKudRMKuhzqUJf,FR6V81134211,https://open.spotify.com/track/3qVqB5ztVehRcid7yBhjbP
,,1,169053,FALSE,https://api.spotify.com/v1/tracks/3tQCpnCvozv9iCZiyzIiDJ,3tQCpnCvozv9iCZiyzIiDJ,FALSE,Goldfinger,0,NA,3,track,spotify:track:3tQCpnCvozv9iCZiyzIiDJ,compilation,,,https://api.spotify.com/v1/albums/2lHvf04m2IO93HC7PNdkfL,2lHvf04m2IO93HC7PNdkfL,,The Best of Bond...James Bond,2008,year,24,album,spotify:album:2lHvf04m2IO93HC7PNdkfL,https://open.spotify.com/album/2lHvf04m2IO93HC7PNdkfL,GBAYE6400302,https://open.spotify.com/track/3tQCpnCvozv9iCZiyzIiDJ
,,2,153213,FALSE,https://api.spotify.com/v1/tracks/2HL6ZkvsVwh1FMN0XUdvN6,2HL6ZkvsVwh1FMN0XUdvN6,FALSE,Down In The Boondocks - Rerecorded,3,https://p.scdn.co/mp3-preview/2a341655d7874a47236a63549e883d1e588cef91?cid=d450383041644584b024ce9752894d1c,6,track,spotify:track:2HL6ZkvsVwh1FMN0XUdvN6,compilation,,,https://api.spotify.com/v1/albums/5SFkNcNE6YsCRdzoy1Jtrn,5SFkNcNE6YsCRdzoy1Jtrn,,60's Pop - Those Were The Days (Rerecorded Version),2009-10-05,day,20,album,spotify:album:5SFkNcNE6YsCRdzoy1Jtrn,https://open.spotify.com/album/5SFkNcNE6YsCRdzoy1Jtrn,USDEI7604365,https://open.spotify.com/track/2HL6ZkvsVwh1FMN0XUdvN6
,,1,133493,FALSE,https://api.spotify.com/v1/tracks/201Z8gdTg4q2QXOgFw58jh,201Z8gdTg4q2QXOgFw58jh,FALSE,Baby The Rain Must Fall,14,https://p.scdn.co/mp3-preview/5cecdca209e49321bab5257027501590870b1f1b?cid=d450383041644584b024ce9752894d1c,1,track,spotify:track:201Z8gdTg4q2QXOgFw58jh,single,,,https://api.spotify.com/v1/albums/5moGgzaaaiRvY8eEgadCpI,5moGgzaaaiRvY8eEgadCpI,,Glenn Yarbrough - His Very Best,2008-06-18,day,3,album,spotify:album:5moGgzaaaiRvY8eEgadCpI,https://open.spotify.com/album/5moGgzaaaiRvY8eEgadCpI,USDEI7705130,https://open.spotify.com/track/201Z8gdTg4q2QXOgFw58jh
